"anio","marca","cod_provincia","matriculaciones"
2023,"PARCISA","33",3
2023,"PARCISA","35",1
2023,"PARCISA","36",10
2023,"PARCISA","40",1
2023,"PARCISA","41",1
2023,"PARCISA","43",6
2023,"PARCISA","44",1
2023,"PARCISA","46",15
2023,"PARCISA","47",1
2023,"PARCISA","50",3
2023,"PEREZ SANCHEZ","02",1
2023,"PEREZ SANCHEZ","06",4
2023,"PEREZ SANCHEZ","11",14
2023,"PEREZ SANCHEZ","12",1
2023,"PEREZ SANCHEZ","14",25
2023,"PEREZ SANCHEZ","18",8
2023,"PEREZ SANCHEZ","21",2
2023,"PEREZ SANCHEZ","23",28
2023,"PEREZ SANCHEZ","28",5
2023,"PEREZ SANCHEZ","29",17
2023,"PEREZ SANCHEZ","33",4
2023,"PEREZ SANCHEZ","41",31
2023,"PEREZ SANCHEZ","48",5
2023,"PEUGEOT","01",488
2023,"PEUGEOT","02",354
2023,"PEUGEOT","03",4086
2023,"PEUGEOT","04",671
2023,"PEUGEOT","05",71
2023,"PEUGEOT","06",279
2023,"PEUGEOT","07",767
2023,"PEUGEOT","08",6747
2023,"PEUGEOT","09",284
2023,"PEUGEOT","10",323
2023,"PEUGEOT","11",1520
2023,"PEUGEOT","12",191
2023,"PEUGEOT","13",308
2023,"PEUGEOT","14",536
2023,"PEUGEOT","15",466
2023,"PEUGEOT","16",181
2023,"PEUGEOT","17",648
2023,"PEUGEOT","18",811
2023,"PEUGEOT","19",235
2023,"PEUGEOT","20",949
2023,"PEUGEOT","21",289
2023,"PEUGEOT","22",122
2023,"PEUGEOT","23",258
2023,"PEUGEOT","24",360
2023,"PEUGEOT","25",645
2023,"PEUGEOT","26",520
2023,"PEUGEOT","27",165
2023,"PEUGEOT","28",34908
2023,"PEUGEOT","29",1959
2023,"PEUGEOT","30",1136
2023,"PEUGEOT","31",747
2023,"PEUGEOT","32",155
2023,"PEUGEOT","33",364
2023,"PEUGEOT","34",47
2023,"PEUGEOT","35",1644
2023,"PEUGEOT","36",523
2023,"PEUGEOT","37",325
2023,"PEUGEOT","38",1282
2023,"PEUGEOT","39",242
2023,"PEUGEOT","40",110
2023,"PEUGEOT","41",1986
2023,"PEUGEOT","42",52
2023,"PEUGEOT","43",1735
2023,"PEUGEOT","44",155
2023,"PEUGEOT","45",3008
2023,"PEUGEOT","46",2482
2023,"PEUGEOT","47",266
2023,"PEUGEOT","48",919
2023,"PEUGEOT","49",83
2023,"PEUGEOT","50",983
2023,"PEUGEOT","51",127
2023,"PEUGEOT","52",63
2023,"PIAGGIO","01",37
2023,"PIAGGIO","02",29
2023,"PIAGGIO","03",366
2023,"PIAGGIO","04",104
2023,"PIAGGIO","05",73
2023,"PIAGGIO","06",52
2023,"PIAGGIO","07",707
2023,"PIAGGIO","08",1641
2023,"PIAGGIO","09",24
2023,"PIAGGIO","10",40
2023,"PIAGGIO","11",1075
2023,"PIAGGIO","12",36
2023,"PIAGGIO","13",30
2023,"PIAGGIO","14",106
2023,"PIAGGIO","15",69
2023,"PIAGGIO","16",12
2023,"PIAGGIO","17",167
2023,"PIAGGIO","18",586
2023,"PIAGGIO","19",23
2023,"PIAGGIO","20",232
2023,"PIAGGIO","21",76
2023,"PIAGGIO","22",31
2023,"PIAGGIO","23",99
2023,"PIAGGIO","24",27
2023,"PIAGGIO","25",76
2023,"PIAGGIO","26",44
2023,"PIAGGIO","27",9
2023,"PIAGGIO","28",2239
2023,"PIAGGIO","29",978
2023,"PIAGGIO","30",215
2023,"PIAGGIO","31",73
2023,"PIAGGIO","32",12
2023,"PIAGGIO","33",80
2023,"PIAGGIO","34",10
2023,"PIAGGIO","35",353
2023,"PIAGGIO","36",120
2023,"PIAGGIO","37",14
2023,"PIAGGIO","38",157
2023,"PIAGGIO","39",85
2023,"PIAGGIO","40",6
2023,"PIAGGIO","41",568
2023,"PIAGGIO","42",8
2023,"PIAGGIO","43",136
2023,"PIAGGIO","44",17
2023,"PIAGGIO","45",41
2023,"PIAGGIO","46",518
2023,"PIAGGIO","47",66
2023,"PIAGGIO","48",593
2023,"PIAGGIO","49",11
2023,"PIAGGIO","50",219
2023,"PIAGGIO","51",57
2023,"PIAGGIO","52",57
2023,"PILOTE","02",1
2023,"PILOTE","03",4
2023,"PILOTE","04",1
2023,"PILOTE","06",1
2023,"PILOTE","07",2
2023,"PILOTE","08",48
2023,"PILOTE","10",3
2023,"PILOTE","11",3
2023,"PILOTE","12",2
2023,"PILOTE","14",7
2023,"PILOTE","15",3
2023,"PILOTE","16",1
2023,"PILOTE","17",5
2023,"PILOTE","18",5
2023,"PILOTE","19",2
2023,"PILOTE","20",3
2023,"PILOTE","21",4
2023,"PILOTE","23",1
2023,"PILOTE","24",1
2023,"PILOTE","25",2
2023,"PILOTE","27",3
2023,"PILOTE","28",11
2023,"PILOTE","29",9
2023,"PILOTE","30",5
2023,"PILOTE","31",2
2023,"PILOTE","33",6
2023,"PILOTE","35",2
2023,"PILOTE","38",1
2023,"PILOTE","40",1
2023,"PILOTE","41",6
2023,"PILOTE","43",11
2023,"PILOTE","45",5
2023,"PILOTE","46",4
2023,"PILOTE","48",6
2023,"PILOTE","50",1
2023,"POLARIS","02",2
2023,"POLARIS","03",4
2023,"POLARIS","04",11
2023,"POLARIS","05",9
2023,"POLARIS","06",5
2023,"POLARIS","07",11
2023,"POLARIS","08",60
2023,"POLARIS","09",11
2023,"POLARIS","10",6
2023,"POLARIS","11",8
2023,"POLARIS","12",1
2023,"POLARIS","13",1
2023,"POLARIS","14",15
2023,"POLARIS","15",3
2023,"POLARIS","16",1
2023,"POLARIS","17",8
2023,"POLARIS","18",11
2023,"POLARIS","19",5
2023,"POLARIS","20",2
2023,"POLARIS","21",4
2023,"POLARIS","22",9
2023,"POLARIS","23",23
2023,"POLARIS","24",6
2023,"POLARIS","25",9
2023,"POLARIS","26",1
2023,"POLARIS","27",2
2023,"POLARIS","28",54
2023,"POLARIS","29",28
2023,"POLARIS","30",2
2023,"POLARIS","31",6
2023,"POLARIS","32",5
2023,"POLARIS","33",12
2023,"POLARIS","36",2
2023,"POLARIS","37",4
2023,"POLARIS","39",3
2023,"POLARIS","41",11
2023,"POLARIS","42",4
2023,"POLARIS","43",4
2023,"POLARIS","44",4
2023,"POLARIS","45",8
2023,"POLARIS","46",4
2023,"POLARIS","47",10
2023,"POLARIS","48",1
2023,"POLARIS","49",4
2023,"POLARIS","50",13
2023,"POLESTAR","01",1
2023,"POLESTAR","03",1
2023,"POLESTAR","06",1
2023,"POLESTAR","07",3
2023,"POLESTAR","08",21
2023,"POLESTAR","11",1
2023,"POLESTAR","15",1
2023,"POLESTAR","18",1
2023,"POLESTAR","19",1
2023,"POLESTAR","20",3
2023,"POLESTAR","28",583
2023,"POLESTAR","29",3
2023,"POLESTAR","30",2
2023,"POLESTAR","31",1
2023,"POLESTAR","35",1
2023,"POLESTAR","36",1
2023,"POLESTAR","37",1
2023,"POLESTAR","38",1
2023,"POLESTAR","41",2
2023,"POLESTAR","43",6
2023,"POLESTAR","45",3
2023,"POLESTAR","46",5
2023,"POLESTAR","47",1
2023,"POLESTAR","50",2
2023,"PORSCHE","01",16
2023,"PORSCHE","02",18
2023,"PORSCHE","03",264
2023,"PORSCHE","04",51
2023,"PORSCHE","05",12
2023,"PORSCHE","06",17
2023,"PORSCHE","07",80
2023,"PORSCHE","08",613
2023,"PORSCHE","09",15
2023,"PORSCHE","10",17
2023,"PORSCHE","11",39
2023,"PORSCHE","12",14
2023,"PORSCHE","13",15
2023,"PORSCHE","14",33
2023,"PORSCHE","15",64
2023,"PORSCHE","16",6
2023,"PORSCHE","17",126
2023,"PORSCHE","18",53
2023,"PORSCHE","19",13
2023,"PORSCHE","20",31
2023,"PORSCHE","21",19
2023,"PORSCHE","22",9
2023,"PORSCHE","23",17
2023,"PORSCHE","24",18
2023,"PORSCHE","25",23
2023,"PORSCHE","26",21
2023,"PORSCHE","27",26
2023,"PORSCHE","28",1487
2023,"PORSCHE","29",492
2023,"PORSCHE","30",100
2023,"PORSCHE","31",39
2023,"PORSCHE","32",18
2023,"PORSCHE","33",45
2023,"PORSCHE","34",7
2023,"PORSCHE","35",58
2023,"PORSCHE","36",85
2023,"PORSCHE","37",12
2023,"PORSCHE","38",30
2023,"PORSCHE","39",30
2023,"PORSCHE","40",7
2023,"PORSCHE","41",100
2023,"PORSCHE","42",4
2023,"PORSCHE","43",52
2023,"PORSCHE","44",8
2023,"PORSCHE","45",31
2023,"PORSCHE","46",284
2023,"PORSCHE","47",28
2023,"PORSCHE","48",91
2023,"PORSCHE","49",9
2023,"PORSCHE","50",68
2023,"PORSCHE","51",3
2023,"PORSCHE","52",9
2023,"PROTEC FIRE","02",5
2023,"PROTEC FIRE","03",2
2023,"PROTEC FIRE","06",13
2023,"PROTEC FIRE","08",35
2023,"PROTEC FIRE","24",3
2023,"PROTEC FIRE","26",2
2023,"PROTEC FIRE","28",9
2023,"PROTEC FIRE","29",2
2023,"PROTEC FIRE","38",6
2023,"PROTEC FIRE","41",20
2023,"PROTEC FIRE","45",40
2023,"PROTEC FIRE","46",7
2023,"PROTEC FIRE","47",30
2023,"PUJOL","08",47
2023,"PUJOL","15",1
2023,"PUJOL","17",22
2023,"PUJOL","25",8
2023,"PUJOL","31",2
2023,"PUJOL","43",4
2023,"PUJOL","46",1
2023,"PUJOL","49",2
2023,"QJMOTOR","01",2
2023,"QJMOTOR","02",3
2023,"QJMOTOR","03",74
2023,"QJMOTOR","04",31
2023,"QJMOTOR","05",1
2023,"QJMOTOR","06",4
2023,"QJMOTOR","07",17
2023,"QJMOTOR","08",215
2023,"QJMOTOR","09",13
2023,"QJMOTOR","10",2
2023,"QJMOTOR","11",9
2023,"QJMOTOR","12",8
2023,"QJMOTOR","13",3
2023,"QJMOTOR","14",36
2023,"QJMOTOR","15",13
2023,"QJMOTOR","16",1
2023,"QJMOTOR","17",28
2023,"QJMOTOR","18",31
2023,"QJMOTOR","19",8
2023,"QJMOTOR","20",1
2023,"QJMOTOR","21",25
2023,"QJMOTOR","22",1
2023,"QJMOTOR","23",12
2023,"QJMOTOR","25",8
2023,"QJMOTOR","27",1
2023,"QJMOTOR","28",95
2023,"QJMOTOR","29",38
2023,"QJMOTOR","30",41
2023,"QJMOTOR","32",8
2023,"QJMOTOR","33",2
2023,"QJMOTOR","35",42
2023,"QJMOTOR","36",29
2023,"QJMOTOR","37",3
2023,"QJMOTOR","38",49
2023,"QJMOTOR","39",7
2023,"QJMOTOR","40",2
2023,"QJMOTOR","41",12
2023,"QJMOTOR","43",3
2023,"QJMOTOR","45",17
2023,"QJMOTOR","46",81
2023,"QJMOTOR","47",14
2023,"QJMOTOR","48",22
2023,"QJMOTOR","49",1
2023,"QJMOTOR","50",2
2023,"QUADDY","01",1
2023,"QUADDY","02",3
2023,"QUADDY","06",2
2023,"QUADDY","07",1
2023,"QUADDY","08",24
2023,"QUADDY","10",1
2023,"QUADDY","11",6
2023,"QUADDY","12",3
2023,"QUADDY","15",1
2023,"QUADDY","17",5
2023,"QUADDY","18",4
2023,"QUADDY","22",3
2023,"QUADDY","23",3
2023,"QUADDY","24",1
2023,"QUADDY","25",9
2023,"QUADDY","27",1
2023,"QUADDY","28",6
2023,"QUADDY","29",6
2023,"QUADDY","30",4
2023,"QUADDY","33",3
2023,"QUADDY","36",3
2023,"QUADDY","37",1
2023,"QUADDY","41",4
2023,"QUADDY","43",2
2023,"QUADDY","44",1
2023,"QUADDY","45",3
2023,"QUADDY","46",4
2023,"QUADDY","47",1
2023,"QUADDY","50",2
2023,"RAPIDO","01",2
2023,"RAPIDO","03",7
2023,"RAPIDO","04",3
2023,"RAPIDO","05",1
2023,"RAPIDO","08",19
2023,"RAPIDO","09",3
2023,"RAPIDO","10",5
2023,"RAPIDO","11",8
2023,"RAPIDO","14",2
2023,"RAPIDO","15",3
2023,"RAPIDO","18",6
2023,"RAPIDO","19",3
2023,"RAPIDO","20",3
2023,"RAPIDO","21",3
2023,"RAPIDO","23",3
2023,"RAPIDO","24",1
2023,"RAPIDO","25",1
2023,"RAPIDO","26",1
2023,"RAPIDO","27",1
2023,"RAPIDO","28",17
2023,"RAPIDO","29",7
2023,"RAPIDO","30",3
2023,"RAPIDO","31",2
2023,"RAPIDO","33",3
2023,"RAPIDO","34",3
2023,"RAPIDO","35",6
2023,"RAPIDO","36",3
2023,"RAPIDO","38",3
2023,"RAPIDO","41",4
2023,"RAPIDO","45",1
2023,"RAPIDO","46",5
2023,"RAPIDO","47",1
2023,"RAPIDO","48",3
2023,"RAPIDO","50",2
2023,"RAPIDO","51",3
2023,"RAY ELECTRIC MOTORS","02",1
2023,"RAY ELECTRIC MOTORS","03",1
2023,"RAY ELECTRIC MOTORS","07",6
2023,"RAY ELECTRIC MOTORS","08",48
2023,"RAY ELECTRIC MOTORS","11",1
2023,"RAY ELECTRIC MOTORS","17",8
2023,"RAY ELECTRIC MOTORS","20",1
2023,"RAY ELECTRIC MOTORS","25",2
2023,"RAY ELECTRIC MOTORS","28",8
2023,"RAY ELECTRIC MOTORS","30",4
2023,"RAY ELECTRIC MOTORS","33",2
2023,"RAY ELECTRIC MOTORS","35",2
2023,"RAY ELECTRIC MOTORS","36",1
2023,"RAY ELECTRIC MOTORS","38",1
2023,"RAY ELECTRIC MOTORS","39",1
2023,"RAY ELECTRIC MOTORS","41",2
2023,"RAY ELECTRIC MOTORS","43",1
2023,"RAY ELECTRIC MOTORS","46",7
2023,"RAY ELECTRIC MOTORS","47",3
2023,"RAY ELECTRIC MOTORS","48",1
2023,"RAY ELECTRIC MOTORS","50",1
2023,"RECAPOL","01",1
2023,"RECAPOL","06",2
2023,"RECAPOL","08",3
2023,"RECAPOL","12",1
2023,"RECAPOL","14",1
2023,"RECAPOL","17",1
2023,"RECAPOL","22",1
2023,"RECAPOL","23",1
2023,"RECAPOL","25",1
2023,"RECAPOL","28",144
2023,"RECAPOL","29",2
2023,"RECAPOL","31",1
2023,"RECAPOL","33",1
2023,"RECAPOL","35",1
2023,"RECAPOL","36",2
2023,"RECAPOL","39",1
2023,"RECAPOL","41",2
2023,"RECAPOL","45",2
2023,"RECAPOL","47",1
2023,"RECAPOL","48",2
2023,"RENAULT","01",250
2023,"RENAULT","02",332
2023,"RENAULT","03",2453
2023,"RENAULT","04",642
2023,"RENAULT","05",161
2023,"RENAULT","06",455
2023,"RENAULT","07",1080
2023,"RENAULT","08",5394
2023,"RENAULT","09",345
2023,"RENAULT","10",358
2023,"RENAULT","11",1353
2023,"RENAULT","12",226
2023,"RENAULT","13",388
2023,"RENAULT","14",784
2023,"RENAULT","15",495
2023,"RENAULT","16",130
2023,"RENAULT","17",974
2023,"RENAULT","18",749
2023,"RENAULT","19",295
2023,"RENAULT","20",548
2023,"RENAULT","21",424
2023,"RENAULT","22",403
2023,"RENAULT","23",472
2023,"RENAULT","24",281
2023,"RENAULT","25",745
2023,"RENAULT","26",250
2023,"RENAULT","27",407
2023,"RENAULT","28",42096
2023,"RENAULT","29",1994
2023,"RENAULT","30",1317
2023,"RENAULT","31",538
2023,"RENAULT","32",185
2023,"RENAULT","33",613
2023,"RENAULT","34",334
2023,"RENAULT","35",2249
2023,"RENAULT","36",708
2023,"RENAULT","37",407
2023,"RENAULT","38",650
2023,"RENAULT","39",483
2023,"RENAULT","40",159
2023,"RENAULT","41",1612
2023,"RENAULT","42",91
2023,"RENAULT","43",723
2023,"RENAULT","44",242
2023,"RENAULT","45",928
2023,"RENAULT","46",2640
2023,"RENAULT","47",1041
2023,"RENAULT","48",1400
2023,"RENAULT","49",167
2023,"RENAULT","50",951
2023,"RENAULT","51",139
2023,"RENAULT","52",109
2023,"RIEJU","01",5
2023,"RIEJU","02",22
2023,"RIEJU","03",186
2023,"RIEJU","04",52
2023,"RIEJU","05",10
2023,"RIEJU","06",55
2023,"RIEJU","07",143
2023,"RIEJU","08",227
2023,"RIEJU","09",23
2023,"RIEJU","10",24
2023,"RIEJU","11",53
2023,"RIEJU","12",33
2023,"RIEJU","13",34
2023,"RIEJU","14",33
2023,"RIEJU","15",21
2023,"RIEJU","16",10
2023,"RIEJU","17",168
2023,"RIEJU","18",49
2023,"RIEJU","19",13
2023,"RIEJU","20",18
2023,"RIEJU","21",42
2023,"RIEJU","22",36
2023,"RIEJU","23",32
2023,"RIEJU","24",13
2023,"RIEJU","25",25
2023,"RIEJU","26",33
2023,"RIEJU","27",9
2023,"RIEJU","28",96
2023,"RIEJU","29",82
2023,"RIEJU","30",98
2023,"RIEJU","31",26
2023,"RIEJU","32",7
2023,"RIEJU","33",31
2023,"RIEJU","34",11
2023,"RIEJU","35",26
2023,"RIEJU","36",11
2023,"RIEJU","37",10
2023,"RIEJU","38",9
2023,"RIEJU","39",15
2023,"RIEJU","40",4
2023,"RIEJU","41",62
2023,"RIEJU","42",7
2023,"RIEJU","43",75
2023,"RIEJU","44",14
2023,"RIEJU","45",27
2023,"RIEJU","46",342
2023,"RIEJU","47",24
2023,"RIEJU","48",732
2023,"RIEJU","49",18
2023,"RIEJU","50",25
2023,"RIEJU","52",4
2023,"RIGUAL","01",1
2023,"RIGUAL","02",2
2023,"RIGUAL","03",1
2023,"RIGUAL","05",2
2023,"RIGUAL","06",2
2023,"RIGUAL","07",3
2023,"RIGUAL","08",14
2023,"RIGUAL","11",2
2023,"RIGUAL","16",3
2023,"RIGUAL","17",3
2023,"RIGUAL","18",1
2023,"RIGUAL","20",2
2023,"RIGUAL","22",10
2023,"RIGUAL","23",1
2023,"RIGUAL","24",1
2023,"RIGUAL","25",6
2023,"RIGUAL","26",3
2023,"RIGUAL","28",13
2023,"RIGUAL","29",1
2023,"RIGUAL","31",1
2023,"RIGUAL","35",3
2023,"RIGUAL","36",7
2023,"RIGUAL","37",9
2023,"RIGUAL","41",2
2023,"RIGUAL","43",6
2023,"RIGUAL","44",5
2023,"RIGUAL","45",1
2023,"RIGUAL","46",11
2023,"RIGUAL","47",1
2023,"RIGUAL","50",4
2023,"RIMOR","02",1
2023,"RIMOR","03",1
2023,"RIMOR","07",2
2023,"RIMOR","08",11
2023,"RIMOR","09",1
2023,"RIMOR","11",1
2023,"RIMOR","13",1
2023,"RIMOR","15",2
2023,"RIMOR","18",2
2023,"RIMOR","20",3
2023,"RIMOR","21",1
2023,"RIMOR","22",1
2023,"RIMOR","23",1
2023,"RIMOR","24",1
2023,"RIMOR","25",1
2023,"RIMOR","28",15
2023,"RIMOR","29",2
2023,"RIMOR","32",1
2023,"RIMOR","33",3
2023,"RIMOR","34",2
2023,"RIMOR","35",2
2023,"RIMOR","36",3
2023,"RIMOR","38",3
2023,"RIMOR","41",7
2023,"RIMOR","43",3
2023,"RIMOR","45",1
2023,"RIMOR","46",4
2023,"RIMOR","48",1
2023,"RODRIGUEZ LOPEZ AUTO","01",25
2023,"RODRIGUEZ LOPEZ AUTO","03",41
2023,"RODRIGUEZ LOPEZ AUTO","08",155
2023,"RODRIGUEZ LOPEZ AUTO","09",267
2023,"RODRIGUEZ LOPEZ AUTO","13",2
2023,"RODRIGUEZ LOPEZ AUTO","14",9
2023,"RODRIGUEZ LOPEZ AUTO","15",7
2023,"RODRIGUEZ LOPEZ AUTO","20",3
2023,"RODRIGUEZ LOPEZ AUTO","23",1
2023,"RODRIGUEZ LOPEZ AUTO","24",4
2023,"RODRIGUEZ LOPEZ AUTO","27",2
2023,"RODRIGUEZ LOPEZ AUTO","28",125
2023,"RODRIGUEZ LOPEZ AUTO","31",3
2023,"RODRIGUEZ LOPEZ AUTO","32",7
2023,"RODRIGUEZ LOPEZ AUTO","33",3
2023,"RODRIGUEZ LOPEZ AUTO","36",4
2023,"RODRIGUEZ LOPEZ AUTO","37",7
2023,"RODRIGUEZ LOPEZ AUTO","41",94
2023,"RODRIGUEZ LOPEZ AUTO","42",20
2023,"RODRIGUEZ LOPEZ AUTO","45",1
2023,"RODRIGUEZ LOPEZ AUTO","46",6
2023,"RODRIGUEZ LOPEZ AUTO","48",1
2023,"ROLLER TEAM","01",1
2023,"ROLLER TEAM","03",1
2023,"ROLLER TEAM","06",2
2023,"ROLLER TEAM","07",3
2023,"ROLLER TEAM","08",73
2023,"ROLLER TEAM","09",1
2023,"ROLLER TEAM","10",2
2023,"ROLLER TEAM","13",3
2023,"ROLLER TEAM","15",1
2023,"ROLLER TEAM","17",7
2023,"ROLLER TEAM","18",2
2023,"ROLLER TEAM","19",1
2023,"ROLLER TEAM","20",6
2023,"ROLLER TEAM","21",1
2023,"ROLLER TEAM","25",1
2023,"ROLLER TEAM","26",2
2023,"ROLLER TEAM","27",1
2023,"ROLLER TEAM","28",19
2023,"ROLLER TEAM","29",4
2023,"ROLLER TEAM","30",1
2023,"ROLLER TEAM","31",1
2023,"ROLLER TEAM","33",1
2023,"ROLLER TEAM","34",1
2023,"ROLLER TEAM","35",3
2023,"ROLLER TEAM","36",1
2023,"ROLLER TEAM","37",5
2023,"ROLLER TEAM","38",3
2023,"ROLLER TEAM","39",1
2023,"ROLLER TEAM","41",2
2023,"ROLLER TEAM","42",1
2023,"ROLLER TEAM","43",4
2023,"ROLLER TEAM","45",2
2023,"ROLLER TEAM","46",15
2023,"ROLLER TEAM","48",4
2023,"ROLLER TEAM","49",2
2023,"ROLLER TEAM","50",1
2023,"ROMU","07",1
2023,"ROMU","08",148
2023,"ROMU","17",3
2023,"ROMU","28",92
2023,"ROMU","33",1
2023,"ROMU","35",1
2023,"ROMU","36",1
2023,"ROMU","38",2
2023,"ROMU","43",3
2023,"ROMU","45",1
2023,"ROMU","46",3
2023,"ROMU","47",1
2023,"ROMU","48",1
2023,"ROS-ROCA","03",1
2023,"ROS-ROCA","05",1
2023,"ROS-ROCA","08",44
2023,"ROS-ROCA","09",3
2023,"ROS-ROCA","15",3
2023,"ROS-ROCA","17",5
2023,"ROS-ROCA","20",1
2023,"ROS-ROCA","24",5
2023,"ROS-ROCA","25",5
2023,"ROS-ROCA","27",1
2023,"ROS-ROCA","28",139
2023,"ROS-ROCA","30",3
2023,"ROS-ROCA","31",1
2023,"ROS-ROCA","32",1
2023,"ROS-ROCA","33",1
2023,"ROS-ROCA","36",10
2023,"ROS-ROCA","37",3
2023,"ROS-ROCA","38",1
2023,"ROS-ROCA","46",15
2023,"ROS-ROCA","47",3
2023,"ROS-ROCA","49",1
2023,"ROYAL ENFIELD","01",3
2023,"ROYAL ENFIELD","02",12
2023,"ROYAL ENFIELD","03",68
2023,"ROYAL ENFIELD","04",9
2023,"ROYAL ENFIELD","06",11
2023,"ROYAL ENFIELD","07",31
2023,"ROYAL ENFIELD","08",195
2023,"ROYAL ENFIELD","09",4
2023,"ROYAL ENFIELD","10",9
2023,"ROYAL ENFIELD","11",47
2023,"ROYAL ENFIELD","12",6
2023,"ROYAL ENFIELD","13",5
2023,"ROYAL ENFIELD","14",28
2023,"ROYAL ENFIELD","15",14
2023,"ROYAL ENFIELD","16",4
2023,"ROYAL ENFIELD","17",34
2023,"ROYAL ENFIELD","18",46
2023,"ROYAL ENFIELD","19",6
2023,"ROYAL ENFIELD","20",16
2023,"ROYAL ENFIELD","21",23
2023,"ROYAL ENFIELD","22",5
2023,"ROYAL ENFIELD","23",12
2023,"ROYAL ENFIELD","24",1
2023,"ROYAL ENFIELD","25",7
2023,"ROYAL ENFIELD","26",5
2023,"ROYAL ENFIELD","27",2
2023,"ROYAL ENFIELD","28",102
2023,"ROYAL ENFIELD","29",52
2023,"ROYAL ENFIELD","30",41
2023,"ROYAL ENFIELD","31",11
2023,"ROYAL ENFIELD","32",1
2023,"ROYAL ENFIELD","33",18
2023,"ROYAL ENFIELD","34",1
2023,"ROYAL ENFIELD","35",27
2023,"ROYAL ENFIELD","36",18
2023,"ROYAL ENFIELD","37",7
2023,"ROYAL ENFIELD","38",30
2023,"ROYAL ENFIELD","39",16
2023,"ROYAL ENFIELD","40",3
2023,"ROYAL ENFIELD","41",53
2023,"ROYAL ENFIELD","42",2
2023,"ROYAL ENFIELD","43",32
2023,"ROYAL ENFIELD","45",14
2023,"ROYAL ENFIELD","46",107
2023,"ROYAL ENFIELD","47",17
2023,"ROYAL ENFIELD","48",17
2023,"ROYAL ENFIELD","49",1
2023,"ROYAL ENFIELD","50",23
2023,"ROYAL ENFIELD","51",2
2023,"ROYAL ENFIELD","52",1
2023,"SAHER","01",4
2023,"SAHER","02",6
2023,"SAHER","03",1
2023,"SAHER","06",20
2023,"SAHER","08",14
2023,"SAHER","09",3
2023,"SAHER","12",1
2023,"SAHER","13",3
2023,"SAHER","16",13
2023,"SAHER","17",3
2023,"SAHER","18",1
2023,"SAHER","22",1
2023,"SAHER","25",3
2023,"SAHER","26",12
2023,"SAHER","32",1
2023,"SAHER","33",2
2023,"SAHER","43",8
2023,"SAHER","44",2
2023,"SAHER","45",3
2023,"SAHER","46",2
2023,"SAHER","47",2
2023,"SAHER","50",5
2023,"SAME","01",2
2023,"SAME","03",7
2023,"SAME","04",2
2023,"SAME","07",2
2023,"SAME","12",5
2023,"SAME","15",1
2023,"SAME","18",2
2023,"SAME","20",1
2023,"SAME","22",1
2023,"SAME","23",2
2023,"SAME","25",2
2023,"SAME","26",1
2023,"SAME","27",2
2023,"SAME","28",1
2023,"SAME","29",2
2023,"SAME","30",26
2023,"SAME","31",1
2023,"SAME","32",1
2023,"SAME","33",1
2023,"SAME","35",4
2023,"SAME","36",4
2023,"SAME","39",5
2023,"SAME","41",1
2023,"SAME","42",1
2023,"SAME","43",8
2023,"SAME","46",7
2023,"SAME","50",12
2023,"SARTRUCK","08",101
2023,"SARTRUCK","17",65
2023,"SARTRUCK","28",17
2023,"SARTRUCK","31",4
2023,"SARTRUCK","43",2
2023,"SARTRUCK","46",1
2023,"SCANIA","01",8
2023,"SCANIA","02",57
2023,"SCANIA","03",55
2023,"SCANIA","04",142
2023,"SCANIA","05",1
2023,"SCANIA","06",49
2023,"SCANIA","07",13
2023,"SCANIA","08",197
2023,"SCANIA","09",57
2023,"SCANIA","10",11
2023,"SCANIA","11",15
2023,"SCANIA","12",92
2023,"SCANIA","13",60
2023,"SCANIA","14",16
2023,"SCANIA","15",18
2023,"SCANIA","16",14
2023,"SCANIA","17",67
2023,"SCANIA","18",117
2023,"SCANIA","19",6
2023,"SCANIA","20",77
2023,"SCANIA","21",41
2023,"SCANIA","22",23
2023,"SCANIA","23",43
2023,"SCANIA","24",12
2023,"SCANIA","25",115
2023,"SCANIA","26",11
2023,"SCANIA","27",53
2023,"SCANIA","28",464
2023,"SCANIA","29",90
2023,"SCANIA","30",68
2023,"SCANIA","31",63
2023,"SCANIA","32",16
2023,"SCANIA","33",34
2023,"SCANIA","34",9
2023,"SCANIA","35",7
2023,"SCANIA","36",17
2023,"SCANIA","37",15
2023,"SCANIA","38",9
2023,"SCANIA","39",15
2023,"SCANIA","40",11
2023,"SCANIA","41",109
2023,"SCANIA","42",23
2023,"SCANIA","43",43
2023,"SCANIA","44",20
2023,"SCANIA","45",59
2023,"SCANIA","46",218
2023,"SCANIA","47",93
2023,"SCANIA","48",57
2023,"SCANIA","49",13
2023,"SCANIA","50",56
2023,"SCHMIDT","03",13
2023,"SCHMIDT","08",17
2023,"SCHMIDT","10",1
2023,"SCHMIDT","11",1
2023,"SCHMIDT","17",4
2023,"SCHMIDT","18",1
2023,"SCHMIDT","20",4
2023,"SCHMIDT","23",1
2023,"SCHMIDT","25",3
2023,"SCHMIDT","27",3
2023,"SCHMIDT","28",89
2023,"SCHMIDT","29",7
2023,"SCHMIDT","30",4
2023,"SCHMIDT","36",1
2023,"SCHMIDT","41",14
2023,"SCHMIDT","43",4
2023,"SCHMIDT","46",8
2023,"SCHMIDT","48",1
2023,"SCHMIDT","50",2
2023,"SCHMITZ CARGOBULL","01",2
